,Title,Year,Authors,Journal,Journal Acronym,Rank
122,Set Reconciliation via Counting Bloom Filters.,2013,"Deke Guo, Mo Li",IEEE Trans. Knowl. Data Eng. 25: 2367-2380 ,TKDE,Unranked
123,Fast Tag Searching Protocol for Large-Scale RFID Systems.,2013,"Yuanqing Zheng, Mo Li",IEEE/ACM Trans. Netw. 21: 924-934 ,TON,Unranked
124,Property management in wireless sensor networks with overcomplete radon bases.,2013,"Xiaoye Jiang, Mo Li, Yuan Yao, Leonidas J. Guibas",ACM Trans. Sens. Networks 9: 36:1-36:26 ,TOSN,Unranked
125,Exploiting Ubiquitous Data Collection for Mobile Users in Wireless Sensor Networks.,2013,"Zhenjiang Li, Yunhao Liu, Mo Li, Jiliang Wang, Zhichao Cao",IEEE Trans. Parallel Distributed Syst. 24: 312-326 ,TPDS,Unranked
126,Sensor Network Navigation without Locations.,2013,"Jiliang Wang, Zhenjiang Li, Mo Li, Yunhao Liu, Zheng Yang",IEEE Trans. Parallel Distributed Syst. 24: 1436-1446 ,TPDS,Unranked
127,Does Wireless Sensor Network Scale? A Measurement Study on GreenOrbs.,2013,"Yunhao Liu, Yuan He, Mo Li, Jiliang Wang, Kebin Liu, Xiang-Yang Li",IEEE Trans. Parallel Distributed Syst. 24: 1983-1993 ,TPDS,Unranked
128,Harnessing Mobile Multiple Access Efficiency with Location Input.,2013,"Wan Du, Mo Li",ICDCS 2013: 246-255,ICDCS,A
129,ZOE: Fast cardinality estimation for large-scale RFID systems.,2013,"Yuanqing Zheng, Mo Li",INFOCOM 2013: 908-916,INFOCOM,A*
130,P-MTI: Physical-layer Missing Tag Identification via compressive sensing.,2013,"Yuanqing Zheng, Mo Li",INFOCOM 2013: 917-925,INFOCOM,A*
131,OTrack: Order tracking for luggage in mobile RFID systems.,2013,"Longfei Shangguan, Zhenjiang Li, Zheng Yang, Mo Li, Yunhao Liu",INFOCOM 2013: 3066-3074,INFOCOM,A*
132,STAGGER: Improving Channel Utilization for Convergecast in Wireless Sensor Networks.,2013,"Jiliang Wang, Wei Dong, Mo Li, Yunhao Liu",MASS 2013: 452-460,MASS,B
133,Smart traffic monitoring with participatory sensing.,2013,"Pengfei Zhou, Zhiyuan Chen, Mo Li",SenSys 2013: 26:1-26:2,SENSYS,A*
